[combat] time=0.324 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Welcome_to_World_of_Warcraft!Patch_1.12:_Drums_of_War_is_now_live!
[action] time=0.484 slot=0 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=1 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=2 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=3 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=4 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=5 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=6 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=7 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=8 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=9 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=10 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.485 slot=11 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[combat] time=0.577 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=0.577 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_now_invisible_(rank_6)
[portrait] time=4.618 subject=Player outcome=Ready camera=Authored authoredRetried=False subjectPx=42354 rgb=0..255 alpha=180..255 pieces=11 displayId=0 bindPoseHeight=2.0352 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=5.163 event=GmCommand cause=live-bootstrap target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8949.95_-132.493_83.5312_0
[anim] time=9.265 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.281 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.281 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.281 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.281 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.298 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.298 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.298 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.298 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.315 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.315 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.315 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.315 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.332 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.332 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.332 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.332 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.349 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.349 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.349 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.363 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.365 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.365 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.365 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.365 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.381 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.381 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.382 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.382 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.398 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.398 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.398 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.398 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.415 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.415 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.415 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.415 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.431 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.431 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.432 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.432 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.448 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.448 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.448 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.448 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.465 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.465 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.465 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.465 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.482 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.482 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.482 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.482 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.499 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.499 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.499 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.499 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.515 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.515 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.515 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.515 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.532 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.532 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.532 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.532 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.548 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.548 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.548 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.548 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.565 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.565 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.565 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.565 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.582 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.582 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.582 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.582 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.598 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.598 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.598 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.598 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.615 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.615 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.615 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.615 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.632 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.632 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.632 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.632 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.649 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.663 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.663 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.663 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.666 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.666 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.666 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.666 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.682 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.682 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.682 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.682 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.698 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.698 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.698 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.698 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.715 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.715 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.715 unit=creature:2337 track=0 requested=4 played=4 kind=Exact
[anim] time=9.715 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.732 unit=creature:2337 track=0 requested=0 played=0 kind=Exact
[anim] time=9.732 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.732 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.748 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.749 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.765 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.765 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.782 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.782 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.799 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.799 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.815 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.815 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.832 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.832 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.848 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.849 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.866 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.866 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.882 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.882 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.899 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.899 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.915 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.915 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.932 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.932 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.963 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.964 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.966 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.967 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.982 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.982 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=9.999 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=9.999 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.015 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.015 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.032 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.032 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.049 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.049 unit=creature:2345 track=0 requested=0 played=0 kind=Exact
[anim] time=10.049 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.065 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.065 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.082 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.082 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.099 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.099 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.116 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.116 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.132 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.132 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.149 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.149 unit=creature:2345 track=0 requested=4 played=4 kind=Exact
[anim] time=10.149 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.166 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.166 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.182 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.182 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.200 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.200 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[portrait] time=10.218 subject=Target outcome=Ready camera=Authored authoredRetried=False subjectPx=42005 rgb=0..255 alpha=254..255 pieces=-1 displayId=2336 bindPoseHeight=1.9362 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=10.221 event=TraceStart cause=operator target=0x0000000000000000 detail=server-authoritative_swing_timing;_client_range/arc_gates_absent
[anim] time=10.223 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.224 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[combat] time=10.232 event=AttackSwingSend cause=network-session-send target=0xF13000007900B1EF detail=CMSG_ATTACKSWING
[combat] time=10.232 event=IntentOn cause=user-start target=0xF13000007900B1EF detail=local_attack_latch_edge
[anim] time=10.234 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.234 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.264 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.264 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.267 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.267 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.282 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.282 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.299 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.299 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.316 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.316 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.332 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.332 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.349 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.349 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.366 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.366 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.382 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.382 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.399 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.399 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.416 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.416 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.433 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.433 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.449 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.449 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.466 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.466 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.482 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.482 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.499 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.499 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.516 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.516 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.533 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.533 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.564 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.564 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.567 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.567 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.582 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.582 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.599 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.599 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.616 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.616 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.633 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.633 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.649 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.649 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.666 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.666 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.682 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.682 unit=creature:2345 track=0 requested=0 played=0 kind=Exact
[anim] time=10.682 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.699 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.699 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.716 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.716 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.733 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.733 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.749 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.764 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.766 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.766 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.782 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.782 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.800 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.800 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.816 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.816 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.833 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.833 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.850 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.850 unit=creature:2345 track=0 requested=4 played=4 kind=Exact
[anim] time=10.850 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.866 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.866 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.883 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.883 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.900 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.900 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.916 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.916 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.933 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.933 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.950 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.950 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.967 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.967 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=10.983 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=10.983 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.000 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.000 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.017 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.017 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.033 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.033 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.064 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.064 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.067 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.067 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.083 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.083 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.099 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.100 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.116 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.116 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.133 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.133 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.150 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.150 unit=creature:4959 track=0 requested=0 played=0 kind=Exact
[anim] time=11.150 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.166 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.166 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.183 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.183 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.200 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.200 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.217 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.217 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.233 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.233 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.250 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.250 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.267 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.267 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.283 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.283 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.300 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.300 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
[anim] time=11.317 unit=creature:2344 track=0 requested=4 played=4 kind=Exact
[anim] time=11.317 unit=creature:2344 track=0 requested=0 played=0 kind=Exact
