[combat] time=0.197 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=86;hex=0A0000000000000000000000004400000057656C636F6D6520746F20576F726C64206F66205761726372616674210A506174636820312E31323A204472756D73206F6620576172206973206E6F77206C697665210000
[combat] time=0.198 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=14;hex=474D206D6F6465206973204F4E00
[combat] time=0.198 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=31;hex=596F7520617265206E6F7720696E76697369626C65202872616E6B20362900
[combat] time=0.208 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Welcome_to_World_of_Warcraft!Patch_1.12:_Drums_of_War_is_now_live!
[action] time=0.383 slot=0 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.384 slot=1 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.384 slot=2 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.384 slot=3 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.384 slot=4 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.384 slot=5 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.384 slot=6 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.384 slot=7 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.384 slot=8 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.384 slot=9 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.384 slot=10 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.384 slot=11 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[combat] time=0.453 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=0.453 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_now_invisible_(rank_6)
[portrait] time=9.889 subject=Player outcome=Ready camera=Authored authoredRetried=False subjectPx=42354 rgb=0..255 alpha=180..255 pieces=11 displayId=0 bindPoseHeight=2.0352 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=10.437 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=44;hex=00000000070000002E676F2078797A202D383934392E3935202D3133322E3439332038332E35333132203000
[combat] time=10.437 event=GmCommand cause=live-bootstrap target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8949.95_-132.493_83.5312_0
[combat] time=10.580 event=TeleportWire cause=server-receive target=0x0000000000000000 detail=opcode=0x00C7;bytes=34;hex=010100000000000000002D783901CDD70BC6357E04C3F90FA74276BE2F4013000000
[combat] time=10.582 event=TeleportApplied cause=server-authoritative target=0x0000000000000001 detail=counter=0;position=-8949.95|-132.493|83.5312;orientation=2.7459998;movementTime=20543533;flags=0x00000000
[combat] time=10.583 event=TeleportWire cause=client-send target=0x0000000000000000 detail=opcode=0x00C7;bytes=16;hex=01000000000000000000000057290000
[combat] time=10.612 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=16;hex=00000000070000002E676D206F666600
[combat] time=10.612 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gm_off
[combat] time=15.754 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Creature_Removed
[anim] time=15.755 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.755 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.755 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.755 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.755 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.755 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.755 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.755 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.770 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.770 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.771 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.771 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.771 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.771 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.771 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.771 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.787 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.787 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.787 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.788 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.788 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.788 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.788 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.788 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.804 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.804 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.804 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.804 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.804 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.804 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.804 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.804 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.820 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.820 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.821 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.821 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.821 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.821 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.821 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.821 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.821 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.821 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.838 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.838 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.838 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.838 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.838 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.838 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.838 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.838 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.838 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.838 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.854 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.854 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.854 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.854 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.854 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.854 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.854 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.854 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.855 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.855 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.871 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.871 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.871 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.871 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.871 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.871 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.871 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.871 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.871 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.871 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.887 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.888 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.888 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.888 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.888 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.888 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.888 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.888 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.888 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.888 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.904 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.904 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.904 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.904 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.904 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.904 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.904 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.904 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.904 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.904 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.921 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.921 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.921 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.921 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.921 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.921 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.921 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.921 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.921 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.921 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.938 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.938 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.938 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.938 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.938 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.938 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.938 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.938 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.938 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.938 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.954 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.955 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.955 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.955 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.955 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.955 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.955 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.955 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.955 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.955 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.971 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.971 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.971 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.971 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.971 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.971 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.971 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.971 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.971 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.971 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.987 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.987 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.987 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.987 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.987 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.987 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.988 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.988 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.988 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.988 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=16.004 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=16.004 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.005 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.005 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.005 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.005 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.005 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.005 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.005 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.005 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=16.021 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=16.021 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.021 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.021 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.021 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.021 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.021 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.021 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.021 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.021 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=16.053 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=16.054 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.054 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.054 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.054 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.054 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.054 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.054 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.054 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.054 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=16.056 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=16.056 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.056 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.056 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.056 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.056 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.056 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.056 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.056 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.056 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=16.071 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=16.071 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.071 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.071 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.071 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.071 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.071 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.071 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.071 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.071 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=16.087 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=16.087 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.088 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.088 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.088 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.088 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.088 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.088 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.088 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.088 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=16.104 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=16.104 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.104 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.104 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.104 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.104 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.104 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.104 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.104 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.104 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=16.121 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=16.121 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.122 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.122 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.122 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.122 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.122 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=16.122 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.122 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=16.122 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.122 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.122 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=16.137 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=16;hex=00000000070000002E676D206F666600
[combat] time=16.137 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gm_off
[anim] time=16.138 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=16.138 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.138 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.138 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.138 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.138 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.138 unit=creature:604 track=0 requested=4 played=4 kind=Exact
[anim] time=16.138 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.138 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=16.138 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=16.138 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=16.138 unit=creature:328 track=0 requested=0 played=0 kind=Exact
